Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
115,Sunday Aug 12,boxscore,NYM,@,MIA,W,4,3,,49-66,4,15.0,Syndergaard,Chen,Lugo,2:56,D,8964,+,
116,Monday Aug 13,boxscore,NYM,@,NYY,W,8,5,,50-66,4,15.5,deGrom,Severino,Gsellman,3:18,N,47233,++,
117,Tuesday Aug 14,boxscore,NYM,@,BAL,L,3,6,,50-67,4,16.5,Cashner,Wahl,Givens,2:38,N,20527,-,
118,Wednesday Aug 15,boxscore,NYM,@,BAL,W,16,5,,51-67,4,16.5,Wheeler,Bundy,,3:27,N,25045,+,
119,Thursday Aug 16 (1),boxscore,NYM,@,PHI,W,24,4,,52-67,4,16.0,Oswalt,Suarez,,3:01,N,,++,
120,Thursday Aug 16 (2),boxscore,NYM,@,PHI,L,6,9,,52-68,4,16.0,Eflin,Matz,Dominguez,3:03,N,33049,-,
121,Friday Aug 17,boxscore,NYM,@,PHI,L,2,4,,52-69,4,16.0,Nola,Syndergaard,Neshek,3:21,N,40460,--,
122,Saturday Aug 18,boxscore,NYM,@,PHI,W,3,1,,53-69,4,15.0,deGrom,Arrieta,,2:31,D,35158,+,
123,Sunday Aug 19,boxscore,NYM,@,PHI,W,8,2,,54-69,4,14.0,Vargas,Pivetta,,3:11,N,2429,++,
124,Monday Aug 20,boxscore,NYM,,SFG,L,1,2,13,54-70,4,15.0,Law,Bashlor,,4:20,N,24811,-,
125,Tuesday Aug 21,boxscore,NYM,,SFG,W,6,3,,55-70,4,15.0,Oswalt,Watson,,2:24,N,24999,+,
126,Wednesday Aug 22,boxscore,NYM,,SFG,W,5,3,,56-70,4,15.0,Syndergaard,Kelly,Sewald,2:44,N,28157,++,
127,Thursday Aug 23,boxscore,NYM,,SFG,L,1,3,,56-71,4,16.0,Bumgarner,deGrom,Smith,2:36,D,25584,-,
128,Friday Aug 24,boxscore,NYM,,WSN,W,3,0,,57-71,4,15.0,Vargas,Gonzalez,Gsellman,2:35,N,23763,+,
129,Saturday Aug 25,boxscore,NYM,,WSN,W,3,0,,58-71,4,14.0,Wheeler,Roark,,2:51,D,29868,++,
130,Sunday Aug 26,boxscore,NYM,,WSN,L,0,15,,58-72,4,15.0,Rodriguez,Matz,,3:25,D,23192,-,
131,Monday Aug 27,boxscore,NYM,@,CHC,L,4,7,,58-73,4,15.5,Cishek,Blevins,Chavez,3:15,N,38935,--,
132,Tuesday Aug 28,boxscore,NYM,@,CHC,L-wo,1,2,11,58-74,4,16.5,Chavez,Sewald,,3:41,N,37017,---,
133,Wednesday Aug 29,boxscore,NYM,@,CHC,W,10,3,,59-74,4,15.5,Vargas,Mills,,3:10,D,33386,+,
134,Friday Aug 31,boxscore,NYM,@,SFG,L,0,7,,59-75,4,15.0,Suarez,Wheeler,,2:22,N,39057,-,
135,Saturday Sep 1,boxscore,NYM,@,SFG,W,2,1,11,60-75,4,15.0,Blevins,Strickland,Gsellman,2:56,D,38875,+,
136,Sunday Sep 2,boxscore,NYM,@,SFG,W,4,1,,61-75,4,15.0,Syndergaard,Stratton,,2:23,D,39692,++,
137,Monday Sep 3,boxscore,NYM,@,LAD,W,4,2,,62-75,4,14.0,Smith,Maeda,Gsellman,3:30,N,45206,+++,
138,Tuesday Sep 4,boxscore,NYM,@,LAD,L,4,11,,62-76,4,14.0,Hill,Vargas,,3:17,N,46651,-,
139,Wednesday Sep 5,boxscore,NYM,@,LAD,W,7,3,,63-76,4,13.0,Wheeler,Ryu,,2:39,D,40317,+,
140,Friday Sep 7,boxscore,NYM,,PHI,L,3,4,,63-77,4,13.5,Nola,Bashlor,Hunter,2:43,N,23379,-,
141,Saturday Sep 8,boxscore,NYM,,PHI,W,10,5,,64-77,4,13.5,Syndergaard,Eflin,,3:12,N,25094,+,
142,Sunday Sep 9,boxscore,NYM,,PHI,W,6,4,,65-77,4,13.5,Gagnon,Velasquez,Lugo,3:12,D,24153,++,
143,Tuesday Sep 11,boxscore,NYM,,MIA,L,3,5,,65-78,4,15.0,Urena,deGrom,,2:39,N,20849,-,
144,Wednesday Sep 12 (1),boxscore,NYM,,MIA,W,13,0,,66-78,4,15.0,Wheeler,Richards,,2:30,N,20423,+,
145,Thursday Sep 13 (1),boxscore,NYM,,MIA,W-wo,4,3,,67-78,4,14.0,Blevins,Barraclough,,2:33,D,,++,
146,Thursday Sep 13 (2),boxscore,NYM,,MIA,W,5,2,,68-78,4,14.0,Vargas,Brigham,Gsellman,2:47,D,22640,+++,
147,Friday Sep 14,boxscore,NYM,@,BOS,W,8,0,,69-78,4,14.0,Syndergaard,Cuevas,,2:59,N,37117,++++,
148,Saturday Sep 15,boxscore,NYM,@,BOS,L,3,5,,69-79,4,14.0,Porcello,Sewald,Kimbrel,3:11,D,36611,-,
149,Sunday Sep 16,boxscore,NYM,@,BOS,L,3,4,,69-80,4,14.0,Workman,Lugo,Wright,2:55,D,36526,--,
150,Monday Sep 17,boxscore,NYM,@,PHI,W,9,4,,70-80,4,13.0,Wheeler,Hunter,,3:07,N,21767,+,
151,Tuesday Sep 18,boxscore,NYM,@,PHI,L,2,5,,70-81,4,13.0,Neshek,Smith,Neris,3:22,N,18895,-,
152,Wednesday Sep 19,boxscore,NYM,@,PHI,L,0,4,,70-82,4,14.0,Eflin,Syndergaard,,3:02,N,19085,--,
153,Thursday Sep 20,boxscore,NYM,@,WSN,W,5,4,12,71-82,4,14.0,Rhame,Rodriguez,Sewald,4:16,N,28358,+,
154,Friday Sep 21,boxscore,NYM,@,WSN,W,4,2,,72-82,4,14.0,deGrom,Ross,Gsellman,2:57,N,37895,++,
155,Saturday Sep 22,boxscore,NYM,@,WSN,L,0,6,,72-83,4,15.0,Voth,Oswalt,,2:32,D,39372,-,
156,Sunday Sep 23,boxscore,NYM,@,WSN,W,8,6,,73-83,4,15.0,Gagnon,Suero,Swarzak,4:14,D,34218,+,
157,Tuesday Sep 25,boxscore,NYM,,ATL,L,3,7,,73-84,4,16.0,Winkler,Gsellman,,3:24,N,21943,-,
158,Wednesday Sep 26,boxscore,NYM,,ATL,W,3,0,,74-84,4,15.0,deGrom,Jackson,Lugo,2:22,N,23205,+,
159,Thursday Sep 27,boxscore,NYM,,ATL,W,4,1,,75-84,4,14.0,Vargas,Teheran,Gsellman,2:41,N,24824,++,
160,Friday Sep 28,boxscore,NYM,,MIA,L,1,8,,75-85,4,15.0,Urena,Sewald,,3:07,N,27045,-,
161,Saturday Sep 29,boxscore,NYM,,MIA,W-wo,1,0,13,76-85,4,14.0,Zamora,Garcia,,4:14,N,43928,+,
162,Sunday Sep 30,boxscore,NYM,,MIA,W,1,0,,77-85,4,13.0,Syndergaard,Alcantara,,2:10,D,28346,++,
