Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
142,Saturday Sep 8,boxscore,CLE,@,TOR,W,9,8,,81-61,1,up16.5,Tomlin,Reid-Foley,Allen,3:38,D,35353,+,
143,Sunday Sep 9,boxscore,CLE,@,TOR,L,2,6,,81-62,1,up15.5,Pannone,Clevinger,Giles,2:43,D,31184,-,
144,Monday Sep 10,boxscore,CLE,@,TBR,L-wo,5,6,,81-63,1,up15.5,Schultz,Hand,,3:38,N,12724,--,
145,Tuesday Sep 11,boxscore,CLE,@,TBR,W,2,0,,82-63,1,up15.5,Bieber,Glasnow,Allen,2:44,N,10599,+,
146,Wednesday Sep 12,boxscore,CLE,@,TBR,L,1,3,,82-64,1,up14.5,Snell,Carrasco,Alvarado,2:20,D,10654,-,
147,Friday Sep 14,boxscore,CLE,,DET,L,4,5,,82-65,1,up15.0,VerHagen,Cimber,Greene,3:06,N,26952,--,
148,Saturday Sep 15,boxscore,CLE,,DET,W,15,0,,83-65,1,up16.0,Clevinger,Fulmer,,3:21,D,26532,+,
149,Sunday Sep 16,boxscore,CLE,,DET,L,4,6,,83-66,1,up15.0,Liriano,Bieber,Greene,2:33,D,24862,-,
150,Tuesday Sep 18,boxscore,CLE,,CHW,W,5,3,,84-66,1,up14.5,Kluber,Rodon,Miller,2:25,N,19277,+,
151,Wednesday Sep 19,boxscore,CLE,,CHW,W-wo,4,1,,85-66,1,up14.5,Perez,Frare,,3:12,N,18263,++,
152,Thursday Sep 20,boxscore,CLE,,CHW,L,4,5,11,85-67,1,up14.0,Santiago,Cimber,,4:23,N,19457,-,
153,Friday Sep 21,boxscore,CLE,,BOS,L,5,7,,85-68,1,up14.0,Barnes,Bieber,Kimbrel,3:34,N,27892,--,
154,Saturday Sep 22,boxscore,CLE,,BOS,W-wo,5,4,11,86-68,1,up15.0,Olson,Pomeranz,,3:46,N,35095,+,
155,Sunday Sep 23,boxscore,CLE,,BOS,W-wo,4,3,11,87-68,1,up15.0,Tomlin,Cuevas,,4:20,N,27879,++,
156,Monday Sep 24,boxscore,CLE,@,CHW,W,4,0,,88-68,1,up15.5,Kluber,Hamilton,,2:53,N,18217,+++,
157,Tuesday Sep 25,boxscore,CLE,@,CHW,L-wo,4,5,,88-69,1,up15.5,Hamilton,Carrasco,,3:10,N,17040,-,
158,Wednesday Sep 26,boxscore,CLE,@,CHW,W,10,2,,89-69,1,up15.5,Bieber,Fry,,3:47,N,25598,+,
159,Thursday Sep 27,boxscore,CLE,@,KCR,L-wo,1,2,10,89-70,1,up14.5,Hammel,Ramirez,,3:08,N,19262,-,
160,Friday Sep 28,boxscore,CLE,@,KCR,W,14,6,,90-70,1,up14.0,Clevinger,Kennedy,,3:16,N,15920,+,
161,Saturday Sep 29,boxscore,CLE,@,KCR,L,4,9,,90-71,1,up13.0,Junis,Miller,,3:07,N,23324,-,
162,Sunday Sep 30,boxscore,CLE,@,KCR,W,2,1,,91-71,1,up13.0,Carrasco,Skoglund,Bauer,2:44,D,19690,+,
