Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
129,Wednesday Aug 22,boxscore,SDP,@,COL,L,2,6,,50-79,5,22.0,Gray,Nix,,2:43,N,28966,-,
130,Thursday Aug 23,boxscore,SDP,@,COL,L-wo,3,4,,50-80,5,22.5,Rusin,Yates,,3:00,D,30625,--,
131,Friday Aug 24,boxscore,SDP,@,LAD,L,1,11,,50-81,5,22.5,Hill,Richard,,2:48,N,47559,---,
132,Saturday Aug 25,boxscore,SDP,@,LAD,L-wo,4,5,12,50-82,5,22.5,Ferguson,Stock,,3:26,N,53528,----,
133,Sunday Aug 26,boxscore,SDP,@,LAD,L,3,7,,50-83,5,23.5,Ryu,Erlin,,3:07,D,43252,-----,
134,Tuesday Aug 28,boxscore,SDP,,SEA,W,2,1,,51-83,5,22.0,Nix,Hernandez,Yates,2:13,N,25168,+,
135,Wednesday Aug 29,boxscore,SDP,,SEA,W,8,3,,52-83,5,22.0,Lucchesi,Ramirez,,3:16,D,20266,++,
136,Thursday Aug 30,boxscore,SDP,,COL,W-wo,3,2,13,53-83,5,22.0,Stock,Shaw,,3:36,N,20056,+++,
137,Friday Aug 31,boxscore,SDP,,COL,W,7,0,,54-83,5,21.0,Kennedy,Senzatela,,2:38,N,21408,++++,
138,Saturday Sep 1,boxscore,SDP,,COL,L,2,4,,54-84,5,21.0,Gray,Erlin,Davis,2:42,N,35779,-,
139,Sunday Sep 2,boxscore,SDP,,COL,L,3,7,,54-85,5,22.0,Freeland,Nix,,2:47,D,28883,--,
140,Monday Sep 3,boxscore,SDP,@,ARI,W,6,2,,55-85,5,21.5,Mitchell,Godley,,3:19,N,22514,+,
141,Tuesday Sep 4,boxscore,SDP,@,ARI,L,0,6,,55-86,5,22.5,Ray,Lucchesi,,2:47,N,18556,-,
142,Thursday Sep 6,boxscore,SDP,@,CIN,W,6,2,,56-86,5,22.5,Castillo,Castillo,,2:57,N,14303,+,
143,Friday Sep 7,boxscore,SDP,@,CIN,L,6,12,,56-87,5,22.5,Lorenzen,Strahm,,2:52,N,14854,-,
144,Saturday Sep 8,boxscore,SDP,@,CIN,L,2,7,7,56-88,5,23.5,Harvey,Erlin,,1:44,D,20977,--,
145,Sunday Sep 9,boxscore,SDP,@,CIN,W,7,6,,57-88,5,22.5,Stammen,Iglesias,Yates,3:12,D,18424,+,
146,Tuesday Sep 11,boxscore,SDP,@,SEA,W,2,1,,58-88,5,22.0,Stammen,Diaz,Yates,2:49,N,13833,++,
147,Wednesday Sep 12,boxscore,SDP,@,SEA,W,5,4,,59-88,5,22.0,Lucchesi,LeBlanc,Yates,3:07,D,17164,+++,
148,Friday Sep 14,boxscore,SDP,,TEX,L,0,4,,59-89,5,22.5,Mendez,Erlin,,2:42,N,22740,-,
149,Saturday Sep 15,boxscore,SDP,,TEX,L,3,6,,59-90,5,23.0,Jurado,Castillo,Leclerc,3:10,N,28833,--,
