Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
150,Monday Sep 17,boxscore,MIA,,WSN,W,8,5,,59-91,5,24.0,Garcia,Glover,Conley,3:17,N,8440,++,
151,Tuesday Sep 18,boxscore,MIA,,WSN,L,2,4,,59-92,5,24.0,Strasburg,Alcantara,Doolittle,3:14,N,7726,-,
152,Thursday Sep 20,boxscore,MIA,,CIN,L,2,4,,59-93,5,25.5,Reed,Brigham,Iglesias,2:41,N,9863,--,
153,Friday Sep 21,boxscore,MIA,,CIN,W-wo,1,0,10,60-93,5,25.5,Barraclough,Hernandez,,2:36,N,11471,+,
154,Saturday Sep 22,boxscore,MIA,,CIN,W,5,1,,61-93,5,25.5,Urena,DeSclafani,Steckenrider,2:22,N,12559,++,
155,Sunday Sep 23,boxscore,MIA,,CIN,W,6,0,,62-93,5,25.5,Richards,Lorenzen,,2:30,D,13595,+++,
156,Monday Sep 24,boxscore,MIA,@,WSN,L,3,7,,62-94,5,26.0,Miller,Alcantara,,3:09,N,22428,-,
157,Tuesday Sep 25,boxscore,MIA,@,WSN,L,4,9,,62-95,5,27.0,Scherzer,Brigham,,3:12,N,26483,--,
158,Wednesday Sep 26,boxscore,MIA,@,WSN,L,3,9,7,62-96,5,27.0,Suero,Chen,,2:45,D,28680,---,
159,Friday Sep 28,boxscore,MIA,@,NYM,W,8,1,,63-96,5,26.5,Urena,Sewald,,3:07,N,27045,+,
160,Saturday Sep 29,boxscore,MIA,@,NYM,L-wo,0,1,13,63-97,5,26.5,Zamora,Garcia,,4:14,N,43928,-,
161,Sunday Sep 30,boxscore,MIA,@,NYM,L,0,1,,63-98,5,26.5,Syndergaard,Alcantara,,2:10,D,28346,--,
