Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
143,Monday Sep 10,boxscore,CHC,,MIL,L,2,3,,83-60,1,up 1.0,Miley,Lester,Jeffress,3:19,N,38471,---,
144,Tuesday Sep 11,boxscore,CHC,,MIL,W,3,0,,84-60,1,up 2.0,Quintana,Chacin,Strop,2:54,N,37017,+,
145,Wednesday Sep 12,boxscore,CHC,,MIL,L,1,5,,84-61,1,up 1.0,Hader,Hendricks,,3:14,N,40234,-,
146,Thursday Sep 13,boxscore,CHC,@,WSN,W,4,3,10,85-61,1,up 1.5,Strop,Doolittle,Rosario,3:46,D,30173,+,
147,Friday Sep 14,boxscore,CHC,,CIN,W,3,2,,86-61,1,up 1.5,Maples,Hernandez,De La Rosa,2:58,N,36468,++,
148,Saturday Sep 15,boxscore,CHC,,CIN,W,1,0,,87-61,1,up 2.5,Lester,Romano,Cishek,2:39,D,41196,+++,
149,Sunday Sep 16,boxscore,CHC,,CIN,L,1,2,,87-62,1,up 2.5,Castillo,Quintana,Iglesias,2:43,D,41314,-,
150,Monday Sep 17,boxscore,CHC,@,ARI,W,5,1,,88-62,1,up 2.5,Hendricks,Corbin,,2:46,N,27662,+,
151,Tuesday Sep 18,boxscore,CHC,@,ARI,W,9,1,,89-62,1,up 3.5,Montgomery,Andriese,,3:10,N,26095,++,
152,Wednesday Sep 19,boxscore,CHC,@,ARI,L,0,9,,89-63,1,up 2.5,Ray,Hamels,,2:20,N,25715,-,
153,Friday Sep 21,boxscore,CHC,@,CHW,L,4,10,,89-64,1,up 1.5,Lopez,Quintana,,3:33,D,34027,--,
154,Saturday Sep 22,boxscore,CHC,@,CHW,W,8,3,,90-64,1,up 2.5,Lester,Giolito,,3:25,N,39724,+,
155,Sunday Sep 23,boxscore,CHC,@,CHW,W,6,1,,91-64,1,up 2.5,Hendricks,Rodon,,3:08,D,39449,++,
156,Monday Sep 24,boxscore,CHC,,PIT,L,1,5,,91-65,1,up 1.5,Taillon,Hamels,,2:53,N,34570,-,
157,Tuesday Sep 25,boxscore,CHC,,PIT,L,0,6,,91-66,1,up 0.5,Archer,Montgomery,,3:17,N,33443,--,
158,Wednesday Sep 26,boxscore,CHC,,PIT,W-wo,7,6,10,92-66,1,up 0.5,Kintzler,Rodriguez,,3:42,N,32874,+,
159,Thursday Sep 27,boxscore,CHC,,PIT,W,3,0,,93-66,1,up 1.0,Lester,Williams,Chavez,2:53,N,38415,++,
160,Friday Sep 28,boxscore,CHC,,STL,W,8,4,,94-66,1,up 1.0,Hendricks,Wainwright,,3:07,D,39442,+++,
161,Saturday Sep 29,boxscore,CHC,,STL,L,1,2,,94-67,1,Tied,Mikolas,Hamels,Martinez,2:25,D,40784,-,
162,Sunday Sep 30,boxscore,CHC,,STL,W,10,5,,95-67,1,Tied,Webster,Flaherty,,3:44,D,39275,+,
163,Monday Oct 1,boxscore,CHC,,MIL,L,1,3,,95-68,2,1.0,Knebel,Wilson,Hader,3:06,D,38450,-,
