Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
90,Monday Jul 9,boxscore,TBR,,DET,W-wo,10,9,10,46-44,3,16.0,Andriese,Hardy,,3:55,N,14229,+++,
91,Tuesday Jul 10,boxscore,TBR,,DET,W,5,2,,47-44,3,16.0,Alvarado,Boyd,Romo,2:25,N,13478,++++,
92,Wednesday Jul 11,boxscore,TBR,,DET,W,4,2,,48-44,3,16.0,Yarbrough,Zimmermann,Romo,2:40,D,13922,+++++,
93,Thursday Jul 12,boxscore,TBR,@,MIN,L,1,5,,48-45,3,17.0,Gibson,Snell,Rodney,2:50,N,25281,-,
94,Friday Jul 13,boxscore,TBR,@,MIN,L,8,11,,48-46,3,17.0,Hildenberger,Eovaldi,,3:23,N,28756,--,
95,Saturday Jul 14,boxscore,TBR,@,MIN,W,19,6,,49-46,3,17.0,Schultz,Duke,,3:45,D,25094,+,
96,Sunday Jul 15,boxscore,TBR,@,MIN,L-wo,7,11,10,49-47,3,18.0,Busenitz,Andriese,,4:38,D,25561,-,
97,Friday Jul 20,boxscore,TBR,,MIA,L,5,6,,49-48,3,19.0,Straily,Castillo,Conley,2:54,N,13248,--,
98,Saturday Jul 21,boxscore,TBR,,MIA,L,2,3,,49-49,3,19.0,Lopez,Yarbrough,Barraclough,2:48,N,13808,---,
99,Sunday Jul 22,boxscore,TBR,,MIA,W-wo,6,4,,50-49,3,19.0,Kolarek,Barraclough,,3:04,D,11828,+,
100,Monday Jul 23,boxscore,TBR,,NYY,W,7,6,,51-49,3,19.0,Andriese,Severino,Alvarado,3:26,N,14670,++,
101,Tuesday Jul 24,boxscore,TBR,,NYY,L,0,4,,51-50,3,19.0,Tanaka,Chirinos,,2:37,N,19579,-,
102,Wednesday Jul 25,boxscore,TBR,,NYY,W,3,2,,52-50,3,18.5,Castillo,Cessa,Romo,2:46,D,27372,+,
103,Thursday Jul 26,boxscore,TBR,@,BAL,W,4,3,,53-50,3,17.5,Yarbrough,Cobb,Pruitt,3:03,N,19025,++,
104,Friday Jul 27,boxscore,TBR,@,BAL,L,5,15,,53-51,3,18.5,Cashner,Archer,,3:10,N,15649,-,
105,Saturday Jul 28,boxscore,TBR,@,BAL,L,2,11,,53-52,3,19.5,Gausman,Stanek,,2:53,N,21526,--,
106,Sunday Jul 29,boxscore,TBR,@,BAL,L,5,11,,53-53,3,20.5,Bundy,Chirinos,,3:05,D,22454,---,
107,Tuesday Jul 31,boxscore,TBR,,LAA,W,10,6,,54-53,3,20.0,Yarbrough,Skaggs,,3:17,N,15858,+,
